cod_tra;nome_orgao_tra;ano_mes_tra;nome_acao_tra;valor_total_transferencia_tra;valor_transferencia_tra
421725;Fundo Nacional de Desenvolvimento da Educação;202102;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);35163.4;35163.4
424665;Fundo Nacional de Assistência Social;202102;SERVICO DE APOIO A GESTAO DESCENTRALIZADA DO PROGRAMA BOLSA FAMILIA;10492.21;10492.21
424666;Ministério da Saúde - Unidades com vínculo direto;202102;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
424667;Ministério da Saúde - Unidades com vínculo direto;202102;PISO DE ATENCAO PRIMARIA A SAUDE;4600;4600
424668;Ministério da Saúde - Unidades com vínculo direto;202102;PISO DE ATENCAO PRIMARIA A SAUDE;19350;19350
424669;Ministério da Saúde - Unidades com vínculo direto;202102;PISO DE ATENCAO PRIMARIA A SAUDE;22609;22609
424670;Ministério da Saúde - Unidades com vínculo direto;202102;PISO DE ATENCAO PRIMARIA A SAUDE;66650;66650
424671;Ministério da Saúde - Unidades com vínculo direto;202102;PISO DE ATENCAO PRIMARIA A SAUDE;127657.63;127657.63
424672;Ministério da Saúde - Unidades com vínculo direto;202102;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
424673;Ministério da Saúde - Unidades com vínculo direto;202102;APOIO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
2642750;Sem informação;202101;COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO;560270.46;560270.46
2642751;Sem informação;202101;TRANSFERENCIA A ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA COMPENSACAO DA ISENCAO DO ICMS AOS ESTAD;31617.22;31617.22
2642752;Sem informação;202101;TRANSFERENCIA AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFI;549439.51;549439.51
2642753;Sem informação;202101;TRANSFERENCIA AO FUNDO DE PARTICIPACAO DOS MUNICIPIOS - FPM (CF, ART.159);1548232.77;1548232.77
2642754;Sem informação;202101;TRANSFERENCIA DE REPARTICAO DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - CIDE COMBUSTIVEIS;2268.27;2268.27
2642755;Sem informação;202101;TRANSFERENCIA DO IMPOSTO TERRITORIAL RURAL - ITR;162.54;162.54
2642756;Sem informação;202101;TRANSFERENCIAS DAS PARTICIPACOES PELA PRODUCAO DE PETROLEO E GAS NATURAL (LEI N. 9.478, DE 1997);23777.11;23777.11
2642757;Sem informação;202101;TRANSFERENCIAS DE COTAS-PARTES DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS MINERAIS (LEI N;2091103.62;2091103.62
2644062;Fundo Nacional de Desenvolvimento da Educação;202101;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);35163.4;35163.4
2646329;Ministério da Saúde - Unidades com vínculo direto;202101;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
2646330;Ministério da Saúde - Unidades com vínculo direto;202101;PISO DE ATENCAO PRIMARIA A SAUDE;7359;7359
2646331;Ministério da Saúde - Unidades com vínculo direto;202101;PISO DE ATENCAO PRIMARIA A SAUDE;7500;7500
2646332;Ministério da Saúde - Unidades com vínculo direto;202101;PISO DE ATENCAO PRIMARIA A SAUDE;4600;4600
2646333;Ministério da Saúde - Unidades com vínculo direto;202101;PISO DE ATENCAO PRIMARIA A SAUDE;7000;7000
2646334;Ministério da Saúde - Unidades com vínculo direto;202101;PISO DE ATENCAO PRIMARIA A SAUDE;19350;19350
2646335;Ministério da Saúde - Unidades com vínculo direto;202101;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
2646336;Ministério da Saúde - Unidades com vínculo direto;202101;APOIO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
2646337;Ministério da Saúde - Unidades com vínculo direto;202101;APOIO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
428771;Sem informação;202101;COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO;560270.46;560270.46
428772;Sem informação;202101;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCA;549439.51;549439.51
428774;Sem informação;202101;FUNDO DE PARTICIPACAO DOS MUNICIPIOS - FPM (CF, ART.159);1548232.77;1548232.77
428777;Sem informação;202101;RECURSOS PARA A REPARTICAO DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - CIDE-COMBUSTIVEIS;2268.27;2268.27
428778;Sem informação;202101;TRANSFERENCIA A ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA COMPENSACAO DA ISENCAO DO ICMS AOS ESTAD;31617.22;31617.22
428781;Sem informação;202101;TRANSFERENCIA DO IMPOSTO TERRITORIAL RURAL;162.54;162.54
428782;Sem informação;202101;TRANSFERENCIAS DAS PARTICIPACOES PELA PRODUCAO DE PETROLEO E GAS NATURAL (LEI N. 9.478, DE 1997);23777.11;23777.11
428784;Sem informação;202101;TRANSFERENCIAS DE COTAS-PARTES DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS MINERAIS (LEI N;2091103.62;2091103.62
431749;Sem informação;202101;COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO;560270.46;560270.46
431750;Sem informação;202101;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCA;549439.51;549439.51
431753;Sem informação;202101;FUNDO DE PARTICIPACAO DOS MUNICIPIOS - FPM (CF, ART.159);1548232.77;1548232.77
431754;Sem informação;202101;RECURSOS PARA A REPARTICAO DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - CIDE-COMBUSTIVEIS;2268.27;2268.27
431756;Sem informação;202101;TRANSFERENCIA A ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA COMPENSACAO DA ISENCAO DO ICMS AOS ESTAD;31617.22;31617.22
431758;Sem informação;202101;TRANSFERENCIA DO IMPOSTO TERRITORIAL RURAL;162.54;162.54
431761;Sem informação;202101;TRANSFERENCIAS DAS PARTICIPACOES PELA PRODUCAO DE PETROLEO E GAS NATURAL (LEI N. 9.478, DE 1997);23777.11;23777.11
431762;Sem informação;202101;TRANSFERENCIAS DE COTAS-PARTES DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS MINERAIS (LEI N;2091103.62;2091103.62
431870;Fundo Nacional de Desenvolvimento da Educação;202101;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);35163.4;35163.4
434848;Fundo Nacional de Desenvolvimento da Educação;202101;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);35163.4;35163.4
437020;Ministério da Saúde - Unidades com vínculo direto;202101;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
437023;Ministério da Saúde - Unidades com vínculo direto;202101;PISO DE ATENCAO PRIMARIA A SAUDE;7359;7359
437025;Ministério da Saúde - Unidades com vínculo direto;202101;PISO DE ATENCAO PRIMARIA A SAUDE;7500;7500
437026;Ministério da Saúde - Unidades com vínculo direto;202101;PISO DE ATENCAO PRIMARIA A SAUDE;4600;4600
437029;Ministério da Saúde - Unidades com vínculo direto;202101;PISO DE ATENCAO PRIMARIA A SAUDE;7000;7000
437030;Ministério da Saúde - Unidades com vínculo direto;202101;PISO DE ATENCAO PRIMARIA A SAUDE;19350;19350
437033;Ministério da Saúde - Unidades com vínculo direto;202101;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
437035;Ministério da Saúde - Unidades com vínculo direto;202101;APOIO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
437037;Ministério da Saúde - Unidades com vínculo direto;202101;APOIO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
440004;Ministério da Saúde - Unidades com vínculo direto;202101;PISO DE ATENCAO PRIMARIA A SAUDE;7500;7500
440005;Ministério da Saúde - Unidades com vínculo direto;202101;PISO DE ATENCAO PRIMARIA A SAUDE;4600;4600
440007;Ministério da Saúde - Unidades com vínculo direto;202101;PISO DE ATENCAO PRIMARIA A SAUDE;7000;7000
440009;Ministério da Saúde - Unidades com vínculo direto;202101;PISO DE ATENCAO PRIMARIA A SAUDE;19350;19350
440012;Ministério da Saúde - Unidades com vínculo direto;202101;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
440013;Ministério da Saúde - Unidades com vínculo direto;202101;APOIO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
440015;Ministério da Saúde - Unidades com vínculo direto;202101;APOIO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
440000;Ministério da Saúde - Unidades com vínculo direto;202101;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
440001;Ministério da Saúde - Unidades com vínculo direto;202101;PISO DE ATENCAO PRIMARIA A SAUDE;7359;7359
443812;Sem informação;202012;COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO;274274.59;274274.59
443813;Sem informação;202012;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCA;526049.29;526049.29
443814;Sem informação;202012;FUNDO DE PARTICIPACAO DOS MUNICIPIOS - FPM (CF, ART.159);2276603.9;2276603.9
443815;Sem informação;202012;TRANSFERENCIA DO IMPOSTO TERRITORIAL RURAL;106.02;106.02
443816;Sem informação;202012;TRANSFERENCIAS DAS PARTICIPACOES PELA PRODUCAO DE PETROLEO E GAS NATURAL (LEI N. 9.478, DE 1997);24728.42;24728.42
443817;Sem informação;202012;TRANSFERENCIAS DE COTAS-PARTES DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS MINERAIS (LEI N;4253208.62;4253208.62
445843;Fundo Nacional de Desenvolvimento da Educação;202012;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);46089.6;46089.6
445844;Fundo Nacional de Desenvolvimento da Educação;202012;APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA;8756.85;8756.85
445845;Fundo Nacional de Desenvolvimento da Educação;202012;APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL;483824.09;483824.09
446888;Fundo Nacional de Desenvolvimento da Educação;202012;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;15468;15468
446889;Fundo Nacional de Desenvolvimento da Educação;202012;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;18381;18381
446890;Fundo Nacional de Desenvolvimento da Educação;202012;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;16224;16224
456204;Fundo Nacional de Assistência Social;202012;SERVICO DE APOIO A GESTAO DESCENTRALIZADA DO PROGRAMA BOLSA FAMILIA;20984.42;20984.42
456205;Fundo Nacional de Assistência Social;202012;SERVICO DE APOIO A GESTAO DESCENTRALIZADA DO PROGRAMA BOLSA FAMILIA;589.22;589.22
456206;Fundo Nacional de Assistência Social;202012;ACOES DE PROTECAO SOCIAL BASICA;4571.02;4571.02
456207;Fundo Nacional de Assistência Social;202012;ACOES DE PROTECAO SOCIAL BASICA;4571.02;4571.02
456208;Fundo Nacional de Assistência Social;202012;ACOES DE PROTECAO SOCIAL BASICA;13375.88;13375.88
456209;Fundo Nacional de Assistência Social;202012;ACOES DE PROTECAO SOCIAL BASICA;19944.33;19944.33
456210;Fundo Nacional de Assistência Social;202012;DESENVOLVIMENTO INTEGRAL NA PRIMEIRA INFANCIA - CRIANCA FELIZ;5094;5094
456211;Ministério da Saúde - Unidades com vínculo direto;202012;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS;6950;6950
456212;Ministério da Saúde - Unidades com vínculo direto;202012;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS;81471;81471
456213;Ministério da Saúde - Unidades com vínculo direto;202012;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
456214;Ministério da Saúde - Unidades com vínculo direto;202012;PISO DE ATENCAO PRIMARIA A SAUDE;4600;4600
456215;Ministério da Saúde - Unidades com vínculo direto;202012;PISO DE ATENCAO PRIMARIA A SAUDE;8490.15;8490.15
456216;Ministério da Saúde - Unidades com vínculo direto;202012;PISO DE ATENCAO PRIMARIA A SAUDE;8490.15;8490.15
456217;Ministério da Saúde - Unidades com vínculo direto;202012;PISO DE ATENCAO PRIMARIA A SAUDE;19350;19350
456218;Ministério da Saúde - Unidades com vínculo direto;202012;PISO DE ATENCAO PRIMARIA A SAUDE;28859;28859
456219;Ministério da Saúde - Unidades com vínculo direto;202012;PISO DE ATENCAO PRIMARIA A SAUDE;60200;60200
456220;Ministério da Saúde - Unidades com vínculo direto;202012;PISO DE ATENCAO PRIMARIA A SAUDE;60200;60200
456221;Ministério da Saúde - Unidades com vínculo direto;202012;PISO DE ATENCAO PRIMARIA A SAUDE;60200;60200
456222;Ministério da Saúde - Unidades com vínculo direto;202012;PISO DE ATENCAO PRIMARIA A SAUDE;124348.68;124348.68
456223;Ministério da Saúde - Unidades com vínculo direto;202012;PISO DE ATENCAO PRIMARIA A SAUDE;124348.68;124348.68
456224;Ministério da Saúde - Unidades com vínculo direto;202012;IMPLEMENTACAO DE POLITICAS DE PROMOCAO DA EQUIDADE EM SAUDE;5600;5600
456225;Ministério da Saúde - Unidades com vínculo direto;202012;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
456226;Ministério da Saúde - Unidades com vínculo direto;202012;INCENTIVO FINANCEIRO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA EXECUCAO DE ACOES DE VIGILANCIA;2516.8;2516.8
462804;Sem informação;202011;COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO;274274.59;274274.59
462805;Sem informação;202011;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCA;503156.85;503156.85
462806;Sem informação;202011;FUNDO DE PARTICIPACAO DOS MUNICIPIOS - FPM (CF, ART.159);1421258.02;1421258.02
462807;Sem informação;202011;TRANSFERENCIA DO IMPOSTO TERRITORIAL RURAL;78.16;78.16
462808;Sem informação;202011;TRANSFERENCIAS DAS PARTICIPACOES PELA PRODUCAO DE PETROLEO E GAS NATURAL (LEI N. 9.478, DE 1997);23418.07;23418.07
462809;Sem informação;202011;TRANSFERENCIAS DE COTAS-PARTES DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS MINERAIS (LEI N;2133475.35;2133475.35
464542;Fundo Nacional de Desenvolvimento da Educação;202011;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);46089.6;46089.6
464543;Fundo Nacional de Desenvolvimento da Educação;202011;APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA;33086.71;33086.71
470361;Fundo Nacional de Desenvolvimento da Educação;202011;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2753.37;2753.37
470362;Fundo Nacional de Desenvolvimento da Educação;202011;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2403.99;2403.99
470363;Fundo Nacional de Desenvolvimento da Educação;202011;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2623.97;2623.97
470364;Fundo Nacional de Desenvolvimento da Educação;202011;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2002.85;2002.85
470365;Fundo Nacional de Desenvolvimento da Educação;202011;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;6091.89;6091.89
470366;Fundo Nacional de Desenvolvimento da Educação;202011;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;3400.37;3400.37
470367;Fundo Nacional de Desenvolvimento da Educação;202011;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;1240;1240
470368;Fundo Nacional de Desenvolvimento da Educação;202011;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2449.28;2449.28
470369;Fundo Nacional de Desenvolvimento da Educação;202011;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2203.42;2203.42
470370;Fundo Nacional de Desenvolvimento da Educação;202011;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;1575.83;1575.83
470371;Fundo Nacional de Desenvolvimento da Educação;202011;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;1905.8;1905.8
470372;Fundo Nacional de Desenvolvimento da Educação;202011;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2061.08;2061.08
470373;Fundo Nacional de Desenvolvimento da Educação;202011;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2714.55;2714.55
470374;Fundo Nacional de Desenvolvimento da Educação;202011;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2953.94;2953.94
470375;Fundo Nacional de Desenvolvimento da Educação;202011;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2112.84;2112.84
470376;Fundo Nacional de Desenvolvimento da Educação;202011;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;1582.3;1582.3
470377;Fundo Nacional de Desenvolvimento da Educação;202011;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;1439.96;1439.96
470378;Fundo Nacional de Desenvolvimento da Educação;202011;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;1433.49;1433.49
478590;Fundo Nacional de Assistência Social;202011;SERVICO DE APOIO A GESTAO DESCENTRALIZADA DO PROGRAMA BOLSA FAMILIA;10492.21;10492.21
478591;Fundo Nacional de Assistência Social;202011;ACOES DE PROTECAO SOCIAL BASICA;1267.85;1267.85
478592;Fundo Nacional de Assistência Social;202011;ACOES DE PROTECAO SOCIAL BASICA;1690.47;1690.47
478593;Fundo Nacional de Assistência Social;202011;ACOES DE PROTECAO SOCIAL BASICA;2673.8;2673.8
478594;Ministério da Saúde - Unidades com vínculo direto;202011;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS;32362;32362
478595;Ministério da Saúde - Unidades com vínculo direto;202011;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
478596;Ministério da Saúde - Unidades com vínculo direto;202011;PISO DE ATENCAO PRIMARIA A SAUDE;4600;4600
478597;Ministério da Saúde - Unidades com vínculo direto;202011;PISO DE ATENCAO PRIMARIA A SAUDE;8490.15;8490.15
478598;Ministério da Saúde - Unidades com vínculo direto;202011;PISO DE ATENCAO PRIMARIA A SAUDE;19350;19350
478599;Ministério da Saúde - Unidades com vínculo direto;202011;PISO DE ATENCAO PRIMARIA A SAUDE;21859;21859
478600;Ministério da Saúde - Unidades com vínculo direto;202011;PISO DE ATENCAO PRIMARIA A SAUDE;60200;60200
478601;Ministério da Saúde - Unidades com vínculo direto;202011;PISO DE ATENCAO PRIMARIA A SAUDE;124348.68;124348.68
478602;Ministério da Saúde - Unidades com vínculo direto;202011;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
478603;Ministério da Saúde - Unidades com vínculo direto;202011;INCENTIVO FINANCEIRO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
478604;Ministério da Saúde - Unidades com vínculo direto;202011;INCENTIVO FINANCEIRO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA EXECUCAO DE ACOES DE VIGILANCIA;1000;1000
484015;Sem informação;202010;COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO;262631.68;262631.68
484016;Sem informação;202010;AUXILIO FINANCEIRO AOS MUNICIPIOS;272823.46;272823.46
484017;Sem informação;202010;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCA;389255.58;389255.58
484018;Sem informação;202010;FUNDO DE PARTICIPACAO DOS MUNICIPIOS - FPM (CF, ART.159);1072304.23;1072304.23
484019;Sem informação;202010;RECURSOS PARA A REPARTICAO DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - CIDE-COMBUSTIVEIS;4328.22;4328.22
484020;Sem informação;202010;TRANSFERENCIA DO IMPOSTO TERRITORIAL RURAL;5369.93;5369.93
484021;Sem informação;202010;TRANSFERENCIAS DAS PARTICIPACOES PELA PRODUCAO DE PETROLEO E GAS NATURAL (LEI N. 9.478, DE 1997);419.4;419.4
484022;Sem informação;202010;TRANSFERENCIAS DE COTAS-PARTES DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS MINERAIS (LEI N;1685664.46;1685664.46
486254;Fundo Nacional de Cultura;202010;AUXILIO FINANCEIRO AOS ESTADOS, AO DISTRITO FEDERAL E AOS MUNICIPIOS RELACIONADO AO APOIO EMERGENCIA;151652.15;151652.15
486255;Fundo Nacional de Desenvolvimento da Educação;202010;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);46089.6;46089.6
486256;Fundo Nacional de Desenvolvimento da Educação;202010;APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA;33086.72;33086.72
489078;Fundo Nacional de Desenvolvimento da Educação;202010;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;3328;3328
489079;Fundo Nacional de Desenvolvimento da Educação;202010;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;3328;3328
489080;Fundo Nacional de Desenvolvimento da Educação;202010;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2451;2451
489081;Fundo Nacional de Desenvolvimento da Educação;202010;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2451;2451
489082;Fundo Nacional de Desenvolvimento da Educação;202010;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2451;2451
489083;Fundo Nacional de Desenvolvimento da Educação;202010;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2451;2451
489084;Fundo Nacional de Desenvolvimento da Educação;202010;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;3328;3328
489085;Fundo Nacional de Desenvolvimento da Educação;202010;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;3328;3328
489086;Fundo Nacional de Desenvolvimento da Educação;202010;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2451;2451
489087;Fundo Nacional de Desenvolvimento da Educação;202010;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2451;2451
489088;Fundo Nacional de Desenvolvimento da Educação;202010;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2451;2451
489089;Fundo Nacional de Desenvolvimento da Educação;202010;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2451;2451
495313;Fundo Nacional de Assistência Social;202010;SERVICO DE APOIO A GESTAO DESCENTRALIZADA DO PROGRAMA BOLSA FAMILIA;10492.21;10492.21
495314;Fundo Nacional de Assistência Social;202010;ACOES DE PROTECAO SOCIAL BASICA;9741.33;9741.33
495315;Fundo Nacional de Assistência Social;202010;DESENVOLVIMENTO INTEGRAL NA PRIMEIRA INFANCIA - CRIANCA FELIZ;5298;5298
495316;Ministério da Saúde - Unidades com vínculo direto;202010;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
495317;Ministério da Saúde - Unidades com vínculo direto;202010;PISO DE ATENCAO PRIMARIA A SAUDE;4600;4600
495318;Ministério da Saúde - Unidades com vínculo direto;202010;PISO DE ATENCAO PRIMARIA A SAUDE;8490.15;8490.15
495319;Ministério da Saúde - Unidades com vínculo direto;202010;PISO DE ATENCAO PRIMARIA A SAUDE;16926;16926
495320;Ministério da Saúde - Unidades com vínculo direto;202010;PISO DE ATENCAO PRIMARIA A SAUDE;19350;19350
495321;Ministério da Saúde - Unidades com vínculo direto;202010;PISO DE ATENCAO PRIMARIA A SAUDE;28995;28995
495322;Ministério da Saúde - Unidades com vínculo direto;202010;PISO DE ATENCAO PRIMARIA A SAUDE;60200;60200
495323;Ministério da Saúde - Unidades com vínculo direto;202010;PISO DE ATENCAO PRIMARIA A SAUDE;124348.68;124348.68
495324;Ministério da Saúde - Unidades com vínculo direto;202010;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
495325;Ministério da Saúde - Unidades com vínculo direto;202010;INCENTIVO FINANCEIRO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
495326;Ministério da Saúde - Unidades com vínculo direto;202010;INCENTIVO FINANCEIRO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA EXECUCAO DE ACOES DE VIGILANCIA;4000;4000
500334;Sem informação;202009;COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO;262631.68;262631.68
500335;Sem informação;202009;AUXILIO FINANCEIRO AOS ESTADOS, AO DISTRITO FEDERAL E AOS MUNICIPIOS PARA O FOMENTO DAS EXPORTACOES;321323.89;321323.89
500336;Sem informação;202009;AUXILIO FINANCEIRO AOS MUNICIPIOS;189157.23;189157.23
500337;Sem informação;202009;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCA;286099.36;286099.36
500338;Sem informação;202009;FUNDO DE PARTICIPACAO DOS MUNICIPIOS - FPM (CF, ART.159);796898.87;796898.87
